id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,FPs
TRAIN_2032,88.07,99.0,-0.309,314.339,4,1,2,-0.297,74.77,[0 0 0 ... 0 0 0]
TRAIN_2033,1.0,1.0,5.728,472.0,3,1,3,5.728,83.97,[0 0 0 ... 0 0 0]
TRAIN_2034,99.99,99.99,4.707,420.287,3,0,3,4.738,66.99,[0 0 0 ... 0 0 0]
TRAIN_2035,34.17,94.88,1.626,277.281,4,0,3,1.632,69.11,[0 0 0 ... 0 0 0]
TRAIN_2036,25.66,25.5,2.788,409.273,2,1,1,2.788,77.65,[0 0 0 ... 0 0 0]
TRAIN_2037,4.916,6.506,4.705,323.361,2,0,3,4.705,23.39,[0 0 0 ... 0 0 0]
TRAIN_2038,13.976,46.149,4.68,382.493,4,1,3,4.352,55.76,[0 1 0 ... 0 0 0]
TRAIN_2039,10.38,79.6,3.448,384.426,5,0,4,3.448,77.84,[0 0 0 ... 0 0 0]
TRAIN_2040,0.06,0.51,4.224,315.365,2,0,4,4.224,37.38,[0 0 0 ... 0 0 0]
TRAIN_2041,2.304,20.35,1.652,385.588,4,2,6,-0.849,98.06,[0 0 0 ... 0 0 0]
TRAIN_2042,4.553,52.8,3.044,332.396,3,0,2,3.044,42.43,[0 0 0 ... 0 0 0]
TRAIN_2043,0.0,74.604,2.273,289.717,4,0,2,2.273,65.69,[0 0 0 ... 0 0 0]
TRAIN_2044,79.04,71.31,1.752,251.285,4,2,3,1.74,96.74,[0 0 0 ... 0 0 0]
TRAIN_2045,76.9,87.67,2.631,286.301,3,2,4,2.633,58.28,[0 0 0 ... 0 0 0]
TRAIN_2046,67.927,77.539,0.36,357.364,5,3,8,0.361,122.14,[0 0 0 ... 0 0 0]
TRAIN_2047,9.199,0.328,3.906,337.212,2,3,3,3.905,65.12,[0 0 0 ... 0 0 0]
TRAIN_2048,0.3,5.65,3.486,423.528,3,1,4,3.486,71.95,[0 0 0 ... 0 0 0]
TRAIN_2049,9.0,68.49,4.663,493.349,4,0,4,4.636,60.77,[0 0 0 ... 0 0 0]
TRAIN_2050,85.03,23.48,3.858,359.608,3,0,1,3.858,43.08,[0 0 0 ... 0 0 0]
TRAIN_2051,22.88,50.79,1.671,421.489,4,2,7,1.671,83.66,[0 0 0 ... 0 0 0]
TRAIN_2052,27.46,70.93,4.02,374.818,4,1,5,4.02,61.72,[0 0 0 ... 0 0 0]
TRAIN_2053,87.685,90.221,1.714,366.435,6,0,7,1.714,102.77,[0 0 0 ... 0 0 0]
TRAIN_2054,72.93,89.99,-1.559,355.409,5,0,4,-1.559,95.61,[0 0 0 ... 0 0 0]
TRAIN_2055,73.09,66.44,-0.578,332.33,4,1,3,0.071,74.77,[0 0 0 ... 0 0 0]
TRAIN_2056,1.064,32.385,4.17,368.405,4,2,7,4.066,67.24,[0 0 0 ... 0 0 0]
TRAIN_2057,23.43,27.95,2.094,268.297,4,1,1,2.095,110.75,[0 0 0 ... 0 0 0]
TRAIN_2058,5.888,3.889,3.704,435.565,4,0,3,3.704,68.7,[0 0 2 ... 0 0 0]
TRAIN_2059,5.01,7.81,3.94,409.505,4,1,4,3.94,106.24,[0 0 0 ... 0 0 0]
TRAIN_2060,91.37,99.99,0.086,319.746,4,1,2,0.086,78.43,[0 0 0 ... 0 0 0]
TRAIN_2061,16.6,29.51,2.148,442.528,5,2,8,2.148,112.16,[0 0 0 ... 0 0 0]
TRAIN_2062,97.697,99.9,-0.173,327.341,6,1,4,-0.173,104.85,[0 0 0 ... 0 0 0]
TRAIN_2063,0.13,8.25,2.855,403.469,6,0,7,2.855,74.3,[0 0 0 ... 0 0 0]
TRAIN_2064,0.44,0.69,4.556,474.982,3,1,5,4.556,66.7,[0 0 0 ... 0 0 0]
TRAIN_2065,22.03,37.062,2.686,408.45,6,0,4,2.686,78.71,[0 0 0 ... 0 0 0]
TRAIN_2066,48.9,62.509,2.097,398.336,5,1,5,2.097,85.69,[0 0 0 ... 0 0 0]
TRAIN_2067,61.641,69.879,1.151,279.682,5,0,1,1.151,80.46,[0 0 0 ... 0 0 0]
TRAIN_2068,1.034,0.836,-0.156,252.27,6,2,7,-0.052,93.21,[0 0 0 ... 0 0 0]
TRAIN_2069,55.82,88.38,1.426,412.282,5,1,7,1.426,91.04,[0 0 0 ... 0 0 0]
TRAIN_2070,21.226,36.053,3.589,492.961,6,1,6,3.589,101.3,[0 0 0 ... 0 0 0]
TRAIN_2071,9.1,28.35,4.868,400.86,3,1,3,4.868,61.88,[0 1 0 ... 0 0 0]
TRAIN_2072,9.438,63.49,3.149,316.36,4,0,3,3.149,60.89,[0 0 0 ... 0 0 0]
TRAIN_2073,59.94,99.99,4.461,362.307,2,2,5,3.236,40.71,[0 0 1 ... 0 0 0]
TRAIN_2074,99.9,99.9,1.266,363.365,7,2,9,-0.187,111.91,[0 0 0 ... 0 0 0]
TRAIN_2075,93.694,99.9,0.556,330.362,4,1,5,0.587,112.54,[0 0 0 ... 0 0 0]
TRAIN_2076,4.541,8.23,3.997,386.466,3,0,5,4.163,60.34,[0 0 0 ... 0 0 0]
TRAIN_2077,0.249,99.9,2.195,276.293,3,0,2,2.195,56.74,[0 0 0 ... 0 0 0]
TRAIN_2078,2.79,89.41,3.84,300.303,1,2,3,3.84,44.89,[0 0 0 ... 0 0 0]
TRAIN_2079,48.161,54.161,5.058,340.632,1,0,2,5.058,20.31,[0 0 0 ... 0 0 0]
TRAIN_2080,16.143,20.554,4.166,316.36,4,1,4,4.166,67.47,[0 0 1 ... 0 0 0]
TRAIN_2081,0.48,0.73,2.94,316.348,5,1,4,2.94,57.15,[0 0 0 ... 0 0 0]
TRAIN_2082,6.959,6.261,3.547,375.427,4,1,4,3.547,94.11,[0 0 0 ... 0 0 0]
TRAIN_2083,3.655,12.307,2.127,398.209,6,1,6,2.127,91.68,[0 0 0 ... 0 0 0]
TRAIN_2084,21.032,99.9,4.578,343.44,3,2,5,3.115,94.64,[0 0 0 ... 0 0 0]
TRAIN_2085,0.0,0.152,3.245,294.369,5,0,3,3.202,76.43,[0 0 0 ... 0 0 0]
TRAIN_2086,0.06,0.1,3.458,486.604,5,1,8,3.458,121.56,[0 0 1 ... 0 0 0]
TRAIN_2087,86.896,72.078,-0.143,386.491,5,1,3,-0.155,83.36,[0 0 0 ... 0 0 0]
TRAIN_2088,99.99,99.99,3.634,363.835,4,0,0,3.634,55.84,[0 0 0 ... 0 0 0]
TRAIN_2089,21.35,34.93,3.17,368.43,4,1,4,3.17,87.8,[0 0 0 ... 0 0 0]
TRAIN_2090,0.04,39.67,4.489,374.475,2,0,4,4.489,40.62,[0 0 0 ... 0 0 0]
TRAIN_2091,1.641,71.679,3.349,366.389,3,2,4,3.346,78.09,[0 0 0 ... 0 0 0]
TRAIN_2092,35.639,24.025,4.761,436.543,4,2,4,4.619,68.82,[0 0 0 ... 0 0 0]
TRAIN_2093,5.84,35.98,2.839,419.561,4,0,8,2.839,118.68,[0 0 0 ... 0 0 0]
TRAIN_2094,61.8,90.881,-0.551,359.466,5,0,2,-1.987,59.46,[0 0 0 ... 0 0 0]
TRAIN_2095,99.9,93.783,4.011,369.282,3,1,4,4.011,71.47,[0 0 0 ... 0 0 0]
TRAIN_2096,1.88,61.28,2.843,360.49,3,0,4,2.843,49.85,[0 0 1 ... 0 0 0]
TRAIN_2097,72.473,21.93,2.235,321.333,6,1,4,1.806,85.28,[0 0 0 ... 0 0 0]
TRAIN_2098,0.396,2.331,2.972,401.464,5,2,7,2.543,99.16,[0 0 0 ... 0 0 0]
TRAIN_2099,16.6,28.56,3.068,451.521,7,3,9,2.906,104.1,[0 0 0 ... 0 0 0]
TRAIN_2100,86.318,89.058,0.379,345.396,5,3,5,0.379,112.9,[0 0 0 ... 0 0 0]
TRAIN_2101,88.702,92.179,0.833,356.419,4,1,4,0.833,82.07,[0 0 0 ... 0 0 0]
TRAIN_2102,89.62,99.54,-0.538,401.461,6,3,7,-0.286,156.01,[0 0 0 ... 0 0 0]
TRAIN_2103,73.484,72.753,5.901,622.657,6,3,10,4.69,149.51,[0 0 0 ... 0 1 0]
TRAIN_2104,1.78,63.82,2.836,328.386,4,1,5,2.851,76.67,[0 0 0 ... 0 0 0]
TRAIN_2105,5.06,60.7,5.879,511.631,4,0,9,5.879,72.06,[0 0 0 ... 0 0 0]
TRAIN_2106,1.29,1.12,4.923,491.54,6,1,8,4.924,86.7,[0 0 0 ... 0 0 0]
TRAIN_2107,5.5,25.32,3.533,442.919,5,1,7,3.562,94.49,[0 0 0 ... 0 0 0]
TRAIN_2108,87.306,57.848,4.714,282.423,0,2,2,4.708,52.04,[0 0 0 ... 0 0 0]
TRAIN_2109,74.81,92.432,2.082,320.39,5,2,4,1.015,85.99,[0 0 0 ... 0 0 0]
TRAIN_2110,13.32,1.38,2.63,262.309,3,1,3,2.631,54.46,[0 0 0 ... 0 0 0]
TRAIN_2111,99.9,99.9,3.2,255.659,4,0,2,3.2,69.7,[0 0 0 ... 0 0 0]
TRAIN_2112,9.035,84.7,2.955,320.41,5,1,6,2.955,94.33,[0 0 0 ... 0 0 0]
TRAIN_2113,77.877,65.183,1.458,408.089,3,3,4,1.458,86.88,[0 0 0 ... 0 0 0]
TRAIN_2114,4.6,45.02,2.937,282.337,2,2,3,2.938,50.36,[0 0 0 ... 0 0 0]
TRAIN_2115,0.67,0.79,4.178,426.936,4,0,6,3.723,49.85,[0 0 0 ... 0 0 0]
TRAIN_2116,2.55,59.04,4.03,285.299,3,1,1,3.586,61.32,[0 0 0 ... 0 0 0]
TRAIN_2117,3.193,35.428,1.568,440.577,5,1,5,1.567,117.38,[0 0 0 ... 0 0 0]
TRAIN_2118,81.057,99.9,0.721,322.219,3,0,5,0.721,62.83,[0 0 0 ... 0 0 0]
TRAIN_2119,66.96,65.47,-0.012,388.418,6,2,8,-0.012,120.76,[0 0 0 ... 0 0 0]
TRAIN_2120,33.39,39.905,3.207,375.399,3,2,2,3.231,84.81,[0 0 0 ... 0 0 0]
TRAIN_2121,0.963,3.164,4.295,342.394,4,0,5,4.295,60.67,[0 0 0 ... 0 0 0]
TRAIN_2122,20.045,49.033,3.227,379.217,4,1,2,3.227,95.41,[0 0 0 ... 0 0 0]
TRAIN_2123,0.57,29.25,2.044,292.292,3,2,2,2.044,83.81,[0 0 0 ... 0 0 0]
TRAIN_2124,0.025,39.657,3.093,255.272,4,1,2,3.093,72.04,[0 0 0 ... 0 0 0]
TRAIN_2125,61.206,50.065,2.388,392.449,5,1,5,2.391,131.08,[0 0 0 ... 0 0 0]
TRAIN_2126,84.533,75.838,4.735,384.406,3,1,3,4.932,59.81,[0 0 0 ... 0 0 0]
TRAIN_2127,55.13,52.92,4.536,400.855,4,1,6,4.536,61.72,[0 0 0 ... 0 0 0]
TRAIN_2128,8.038,51.796,2.309,304.735,4,4,5,2.281,98.75,[0 0 0 ... 0 0 0]
TRAIN_2129,0.355,24.322,3.859,475.52,8,1,10,3.859,133.53,[0 0 0 ... 0 0 0]
TRAIN_2130,6.97,89.92,4.806,453.579,4,1,7,4.013,69.2,[0 0 0 ... 0 0 0]
TRAIN_2131,15.98,12.74,4.964,446.565,4,0,4,4.964,86.27,[0 0 0 ... 0 0 0]
TRAIN_2132,20.18,26.19,3.146,381.428,5,2,7,3.149,97.61,[0 0 0 ... 0 0 0]
TRAIN_2133,5.21,14.1,7.157,511.678,2,1,5,7.157,74.73,[0 0 0 ... 0 0 0]
TRAIN_2134,1.416,1.404,5.63,466.572,4,0,8,5.63,94.9,[0 0 0 ... 0 0 0]
TRAIN_2135,5.149,2.618,3.351,473.514,5,0,8,3.351,94.43,[0 0 0 ... 0 0 0]
TRAIN_2136,0.689,75.909,3.93,304.733,3,0,1,3.939,53.98,[0 0 0 ... 0 0 0]
TRAIN_2137,67.59,69.66,2.174,295.336,3,1,4,2.174,68.02,[0 0 0 ... 0 1 0]
TRAIN_2138,0.466,68.78,3.412,270.326,3,0,7,3.412,35.75,[0 0 0 ... 0 0 0]
TRAIN_2139,1.77,30.79,4.003,428.48,4,1,4,4.003,63.94,[0 0 0 ... 0 0 0]
TRAIN_2140,0.14,41.68,3.406,381.514,4,0,5,3.401,63.47,[0 0 0 ... 0 0 0]
TRAIN_2141,6.46,47.46,3.594,465.588,5,1,3,3.594,91.04,[0 0 0 ... 0 0 0]
TRAIN_2142,79.84,99.99,2.904,343.466,4,1,5,1.395,61.36,[0 0 0 ... 0 0 0]
TRAIN_2143,98.17,99.99,2.92,375.424,4,1,4,2.902,83.35,[0 0 0 ... 0 0 1]
TRAIN_2144,0.036,0.008,3.548,368.307,5,1,7,3.548,77.52,[0 0 0 ... 0 0 0]
TRAIN_2145,79.38,92.7,0.839,270.348,3,1,5,0.839,74.86,[0 0 0 ... 0 0 0]
TRAIN_2146,97.65,99.99,2.398,255.244,2,2,1,1.726,49.33,[0 0 0 ... 0 0 1]
TRAIN_2147,1.86,5.82,2.4,423.508,4,0,5,2.407,90.19,[0 0 0 ... 0 1 0]
TRAIN_2148,0.09,76.71,1.627,361.2,5,0,3,1.63,78.72,[0 0 0 ... 0 0 0]
TRAIN_2149,32.673,83.313,1.824,311.787,5,0,3,1.824,85.37,[0 0 0 ... 0 0 0]
TRAIN_2150,34.39,63.29,2.1,354.4,4,2,4,1.399,78.87,[0 0 0 ... 0 0 0]
TRAIN_2151,0.046,17.938,2.751,280.364,2,1,6,2.751,69.28,[0 0 0 ... 0 0 0]
TRAIN_2152,1.49,83.29,3.441,425.439,5,1,5,3.441,89.35,[0 0 0 ... 0 0 0]
TRAIN_2153,0.03,19.86,3.679,311.425,3,1,2,3.091,58.28,[0 0 1 ... 0 0 0]
TRAIN_2154,84.98,99.0,2.355,438.824,7,1,4,2.343,110.94,[0 0 0 ... 0 0 0]
TRAIN_2155,74.01,83.78,3.106,370.399,4,1,5,3.076,58.87,[0 0 0 ... 0 0 0]
TRAIN_2156,99.99,99.99,-0.504,338.339,6,4,4,-0.336,145.33,[0 0 0 ... 0 0 0]
TRAIN_2157,97.1,92.3,1.809,368.433,4,2,3,1.809,92.15,[0 0 0 ... 0 0 0]
TRAIN_2158,34.475,88.852,3.298,269.13,2,1,2,3.298,55.04,[0 0 0 ... 0 0 0]
TRAIN_2159,113.21,99.0,-0.533,302.289,6,1,2,-0.533,111.44,[0 0 0 ... 0 0 0]
TRAIN_2160,0.09,0.28,3.682,283.794,2,0,5,3.682,29.54,[0 0 0 ... 0 0 0]
TRAIN_2161,6.0,46.36,3.037,287.329,2,2,4,3.036,41.48,[0 0 0 ... 0 0 0]
TRAIN_2162,57.79,89.69,1.032,426.462,6,2,5,0.346,99.54,[0 0 0 ... 0 0 0]
TRAIN_2163,0.67,82.265,2.021,388.254,4,0,4,2.021,68.98,[0 0 0 ... 0 0 0]
TRAIN_2164,89.648,70.032,-0.335,324.402,5,0,3,-0.335,94.29,[0 0 0 ... 0 0 0]
TRAIN_2165,5.82,35.7,5.76,506.53,5,2,4,5.551,108.47,[0 0 0 ... 0 0 0]
TRAIN_2166,95.615,94.311,1.148,380.419,5,1,5,1.148,129.97,[0 0 0 ... 0 0 0]
TRAIN_2167,0.01,0.016,3.254,286.369,2,0,1,3.254,36.69,[0 0 0 ... 0 0 0]
TRAIN_2168,1.48,0.72,2.902,330.383,3,0,2,3.189,43.18,[0 0 0 ... 0 0 0]
TRAIN_2169,63.81,38.38,2.141,336.341,5,0,5,2.141,76.04,[1 0 0 ... 0 0 0]
TRAIN_2170,58.273,77.65,3.383,360.409,3,2,2,3.383,83.81,[0 0 0 ... 0 0 0]
TRAIN_2171,50.2,94.69,4.92,326.459,2,0,3,4.92,110.49,[0 0 0 ... 0 0 0]
TRAIN_2172,0.016,3.753,4.388,341.406,2,1,4,4.381,42.98,[0 0 0 ... 0 0 0]
TRAIN_2173,15.61,4.53,3.247,288.408,2,1,4,2.094,60.58,[0 0 1 ... 0 0 0]
TRAIN_2174,64.65,77.08,1.674,367.398,4,2,3,1.684,79.9,[0 0 0 ... 0 0 0]
TRAIN_2175,65.64,56.12,4.516,395.496,3,0,2,4.517,37.72,[0 0 0 ... 0 0 0]
TRAIN_2176,76.69,89.5,1.964,426.446,6,1,4,1.964,130.85,[0 0 0 ... 0 0 0]
TRAIN_2177,51.09,54.86,3.966,373.405,4,1,6,3.966,73.22,[0 0 0 ... 0 0 0]
TRAIN_2178,99.99,72.88,2.684,488.022,5,0,8,2.037,68.69,[0 0 0 ... 0 0 0]
TRAIN_2179,62.191,99.86,2.496,288.385,3,2,3,0.941,65.98,[0 0 0 ... 0 1 0]
TRAIN_2180,74.142,99.9,0.105,259.31,4,4,6,0.409,102.37,[0 0 0 ... 0 0 0]
TRAIN_2181,62.74,99.0,5.564,453.36,2,1,4,5.564,45.48,[0 0 0 ... 0 0 0]
TRAIN_2182,6.401,70.2,1.623,320.407,3,0,4,1.623,76.9,[0 0 0 ... 0 0 0]
TRAIN_2183,0.64,90.33,2.158,315.299,4,1,4,2.158,73.22,[0 0 0 ... 0 0 0]
TRAIN_2184,12.68,99.99,1.906,403.542,4,1,6,1.906,98.71,[0 0 0 ... 0 0 0]
TRAIN_2185,69.438,99.097,0.907,291.392,4,1,4,0.904,75.35,[0 0 0 ... 0 0 0]
TRAIN_2186,75.745,99.9,0.792,300.394,4,2,5,0.792,71.03,[0 0 0 ... 0 0 0]
TRAIN_2187,0.035,25.72,2.9,346.422,4,1,6,1.669,92.08,[0 0 1 ... 0 0 0]
TRAIN_2188,1.88,4.44,3.019,405.457,3,1,6,1.681,49.57,[0 0 0 ... 1 0 0]
TRAIN_2189,2.87,12.6,1.835,335.769,4,0,3,1.835,110.49,[0 0 0 ... 0 0 0]
TRAIN_2190,47.768,12.797,2.429,270.262,2,2,3,2.429,76.69,[0 0 0 ... 0 0 0]
TRAIN_2191,45.587,39.008,0.866,256.257,3,1,2,0.866,58.64,[0 0 0 ... 0 0 0]
TRAIN_2192,52.512,33.281,1.866,353.301,4,2,4,1.911,109.15,[0 0 0 ... 0 0 0]
TRAIN_2193,99.9,99.9,2.074,276.291,5,2,5,0.606,96.58,[0 1 1 ... 0 0 0]
TRAIN_2194,0.0,0.0,2.229,257.241,4,1,2,2.229,70.78,[0 0 0 ... 0 0 0]
TRAIN_2195,77.6,99.0,5.744,459.272,2,1,4,5.744,49.41,[0 0 0 ... 0 0 0]
TRAIN_2196,0.15,25.56,4.727,359.223,3,1,4,4.727,47.28,[0 0 0 ... 0 0 0]
TRAIN_2197,25.37,97.1,2.282,286.375,4,1,2,0.452,60.94,[0 0 1 ... 0 0 0]
TRAIN_2198,9.58,54.713,0.535,275.326,3,1,1,0.535,90.01,[0 0 0 ... 0 0 0]
TRAIN_2199,6.95,47.99,2.454,399.442,4,1,6,2.454,108.35,[0 0 0 ... 0 0 0]
TRAIN_2200,25.23,82.21,4.457,407.459,4,1,5,4.457,69.93,[0 0 0 ... 0 0 0]
TRAIN_2201,5.229,7.828,4.585,489.337,4,2,6,4.566,91.4,[0 0 0 ... 0 0 0]
TRAIN_2202,1.173,0.5,3.192,319.422,4,0,3,3.192,71.54,[0 0 0 ... 0 0 0]
TRAIN_2203,53.3,70.96,1.609,330.353,3,1,4,1.609,58.64,[0 0 0 ... 0 0 0]
TRAIN_2204,16.26,70.607,3.311,409.443,6,1,3,3.353,94.01,[0 0 0 ... 0 0 0]
TRAIN_2205,6.66,79.993,2.787,271.361,3,0,6,2.787,46.31,[0 0 0 ... 0 0 0]
TRAIN_2206,3.998,3.203,3.469,518.609,5,0,5,3.347,74.04,[1 0 1 ... 0 0 0]
TRAIN_2207,23.449,16.679,4.634,431.523,4,0,6,4.634,48.0,[0 0 0 ... 0 0 0]
TRAIN_2208,1.098,1.095,3.177,379.495,4,1,4,3.176,66.32,[0 0 0 ... 0 0 0]
TRAIN_2209,69.792,73.745,4.186,348.372,4,0,2,4.186,40.79,[0 0 0 ... 0 0 0]
TRAIN_2210,0.38,5.61,2.165,408.497,5,1,8,2.177,85.17,[0 0 0 ... 0 0 0]
TRAIN_2211,82.479,95.849,0.162,260.288,4,1,4,0.298,64.34,[0 0 0 ... 0 0 0]
TRAIN_2212,37.8,34.42,4.534,473.363,6,1,6,4.531,68.74,[0 0 0 ... 0 0 0]
TRAIN_2213,81.514,80.909,2.346,356.462,3,0,2,2.346,64.16,[0 0 0 ... 0 1 0]
TRAIN_2214,0.011,0.005,2.529,394.331,7,0,6,2.529,109.1,[0 0 0 ... 0 0 0]
TRAIN_2215,99.0,97.917,0.464,431.507,6,2,4,0.515,182.84,[0 0 0 ... 0 1 0]
TRAIN_2216,78.178,54.264,2.311,345.764,6,0,2,2.311,99.01,[0 0 0 ... 0 0 0]
TRAIN_2217,1.18,4.28,5.465,435.582,2,1,3,5.465,74.73,[0 0 0 ... 0 0 0]
TRAIN_2218,2.63,76.43,4.435,369.416,4,1,4,4.132,66.32,[0 0 0 ... 0 0 0]
TRAIN_2219,8.68,41.33,2.665,379.517,5,1,6,1.915,90.12,[0 0 0 ... 0 0 0]
TRAIN_2220,5.01,7.81,3.942,322.404,3,2,3,3.942,69.97,[0 0 0 ... 0 0 0]
TRAIN_2221,27.7,99.0,2.116,351.765,5,1,4,2.116,112.72,[0 0 0 ... 0 0 0]
TRAIN_2222,0.94,14.59,7.274,507.57,1,1,3,7.274,65.5,[0 0 0 ... 0 0 0]
TRAIN_2223,27.432,65.624,1.429,376.47,7,1,9,1.432,124.93,[0 0 0 ... 0 0 0]
TRAIN_2224,31.118,64.922,3.231,272.296,4,2,4,3.15,66.76,[0 0 0 ... 0 0 0]
TRAIN_2225,1.0,85.34,1.809,327.401,3,0,2,1.809,61.36,[0 0 0 ... 0 1 0]
TRAIN_2226,2.78,42.1,2.208,321.373,3,1,3,2.207,57.84,[0 0 0 ... 0 0 0]
TRAIN_2227,27.42,28.66,3.27,342.819,3,0,3,2.351,32.78,[0 0 0 ... 0 0 0]
TRAIN_2228,42.712,29.877,1.229,293.28,4,1,2,1.229,87.91,[0 0 1 ... 0 0 0]
TRAIN_2229,99.99,99.99,-0.153,284.297,6,1,3,-0.153,121.79,[0 0 0 ... 0 0 0]
TRAIN_2230,1.92,5.61,2.665,427.902,5,2,6,2.665,109.11,[0 0 1 ... 0 0 0]
TRAIN_2231,6.65,42.09,2.925,446.502,5,1,6,2.925,105.62,[0 0 1 ... 0 0 0]
TRAIN_2232,0.03,0.11,5.647,436.548,3,0,5,4.29,42.54,[0 0 1 ... 0 0 0]
TRAIN_2233,8.92,7.69,1.33,459.558,5,2,11,1.354,113.18,[0 0 0 ... 0 0 0]
TRAIN_2234,69.725,84.684,2.342,276.765,2,0,3,2.615,33.95,[0 1 0 ... 0 0 0]
TRAIN_2235,69.65,24.8,2.667,344.367,3,3,4,2.667,82.59,[0 0 0 ... 0 0 0]
TRAIN_2236,72.14,64.913,1.858,287.274,6,1,2,0.388,101.21,[0 0 0 ... 0 0 0]
TRAIN_2237,0.0,87.1,3.214,314.422,2,2,5,3.214,58.2,[0 0 0 ... 0 0 0]
TRAIN_2238,1.35,2.84,5.478,394.511,2,0,4,4.121,25.47,[0 0 1 ... 0 0 0]
TRAIN_2239,2.598,9.542,2.613,318.414,4,0,4,2.617,60.25,[0 0 0 ... 0 0 0]
TRAIN_2240,87.485,99.9,3.467,285.725,2,1,2,3.466,49.93,[0 0 0 ... 0 0 0]
TRAIN_2241,52.775,22.351,0.716,319.486,4,0,7,-0.518,90.13,[0 0 0 ... 0 0 0]
TRAIN_2242,69.31,62.447,1.452,314.4,4,1,4,1.452,97.65,[0 0 0 ... 0 0 0]
TRAIN_2243,10.498,99.9,3.065,320.466,3,2,4,2.743,57.53,[0 0 0 ... 0 0 0]
TRAIN_2244,8.67,39.28,2.06,422.515,6,0,9,2.06,119.17,[0 0 0 ... 0 0 0]
TRAIN_2245,96.17,1.34,3.815,402.242,5,0,6,3.819,74.08,[0 0 0 ... 0 0 0]
TRAIN_2246,2.422,31.826,2.657,324.462,3,3,7,2.574,79.18,[0 0 0 ... 0 0 0]
TRAIN_2247,48.43,55.702,2.474,370.449,4,6,12,2.513,142.25,[0 0 0 ... 0 0 0]
TRAIN_2248,0.29,58.1,5.833,445.467,6,3,3,5.455,113.77,[0 0 1 ... 0 0 0]
TRAIN_2249,9.96,75.605,2.195,310.779,3,2,5,2.193,83.81,[0 0 0 ... 0 0 0]
TRAIN_2250,8.115,27.159,1.44,290.341,4,0,3,1.44,99.83,[0 0 0 ... 0 0 0]
TRAIN_2251,0.309,3.222,2.295,469.538,5,0,4,2.295,87.46,[0 0 0 ... 0 0 0]
TRAIN_2252,98.13,99.99,0.901,438.538,7,1,6,0.9,110.39,[0 0 0 ... 0 0 0]
TRAIN_2253,18.391,13.991,2.857,260.117,2,1,4,3.345,46.17,[0 0 0 ... 0 0 0]
TRAIN_2254,0.28,1.86,2.396,417.5,4,1,4,2.339,88.5,[0 0 0 ... 0 0 0]
TRAIN_2255,34.8,99.9,4.195,385.412,4,2,8,2.721,75.63,[0 0 0 ... 0 0 0]
TRAIN_2256,55.77,15.3,2.235,321.333,6,1,4,1.806,85.28,[0 0 0 ... 0 0 0]
TRAIN_2257,0.23,4.34,3.952,349.211,3,1,3,4.084,51.22,[0 0 0 ... 0 0 0]
TRAIN_2258,40.5,97.85,-4.044,513.944,10,4,12,-2.369,151.5,[0 0 0 ... 0 0 0]
TRAIN_2259,16.71,28.49,4.817,447.338,4,0,5,4.975,81.15,[0 0 0 ... 0 0 1]
TRAIN_2260,29.87,48.11,6.086,501.377,3,1,7,6.086,58.64,[0 1 0 ... 0 0 0]
TRAIN_2261,48.2,99.78,1.571,276.354,3,1,5,1.572,79.45,[0 0 0 ... 0 0 0]
TRAIN_2262,99.99,99.99,1.621,348.201,5,0,3,1.621,72.09,[0 0 0 ... 0 0 0]
TRAIN_2263,99.99,99.99,2.3,359.424,5,3,3,2.281,82.96,[0 0 0 ... 0 0 0]
TRAIN_2264,4.68,14.92,1.901,318.475,3,1,7,1.901,74.86,[0 0 0 ... 0 0 0]
TRAIN_2265,93.762,95.826,2.21,262.351,4,1,5,2.209,59.4,[0 0 0 ... 0 0 0]
TRAIN_2266,0.271,0.872,3.759,295.784,2,0,3,3.759,45.76,[0 0 0 ... 0 0 0]
TRAIN_2267,59.486,70.065,2.315,275.3,4,0,2,2.315,55.84,[0 0 0 ... 0 0 0]
TRAIN_2268,70.334,61.9,4.114,390.271,3,1,3,2.643,59.3,[0 0 0 ... 0 0 0]
TRAIN_2269,99.644,85.441,0.472,345.368,7,2,8,-0.984,121.75,[1 0 0 ... 0 0 0]
TRAIN_2270,99.99,45.73,4.885,509.599,4,1,5,4.885,99.41,[0 0 0 ... 0 0 0]
TRAIN_2271,0.07,0.14,4.591,422.543,3,1,7,4.591,94.94,[0 0 0 ... 0 0 0]
TRAIN_2272,3.128,50.813,2.736,336.414,4,1,4,2.682,96.76,[0 0 0 ... 0 0 0]
TRAIN_2273,0.47,12.0,5.764,386.532,2,0,5,4.409,25.47,[0 0 1 ... 0 0 0]
TRAIN_2274,20.684,71.702,-0.315,343.442,5,1,4,-0.211,90.83,[0 0 0 ... 0 0 0]
TRAIN_2275,14.845,51.143,2.124,334.84,3,0,2,1.156,32.78,[0 0 0 ... 0 0 0]
TRAIN_2276,1.535,31.453,3.556,262.309,3,0,4,3.556,43.6,[0 0 0 ... 0 0 0]
TRAIN_2277,46.05,51.76,4.958,495.483,5,2,5,4.958,115.83,[0 0 0 ... 0 0 0]
TRAIN_2278,5.551,25.165,3.885,292.171,1,1,3,3.884,35.25,[0 0 0 ... 0 0 0]
TRAIN_2279,42.53,2.3,5.596,448.512,3,0,4,5.569,51.54,[0 0 0 ... 0 0 0]
